,GMT,Magnitude,Persistence,StockPrice,PerChg,AbsPerChg,Currency
319,0.696527777778,1.00000788224,0.230000019073,13925.64,0.0104135321336,0.0104135321336,CAD
320,0.697222222222,1.00009274883,0.129999876022,2098.63,0.0228772966661,0.0228772966661,USD
321,0.697916666667,1.00109431272,0.979999780655,2097.67,-0.0457650631415,0.0457650631415,USD
322,0.697916666667,1.00109431272,0.979999780655,13921.08,-0.0275840667534,0.0275840667534,CAD
323,0.7,1.00045302872,0.600000143051,2097.33,-0.0104895271607,0.0104895271607,USD
324,0.7,1.00045302872,0.600000143051,13919.03,-0.0415977262783,0.0415977262783,CAD
325,0.701388888889,1.0000402892,0.240000009537,2095.61,-0.0434241104022,0.0434241104022,USD
326,0.702777777778,1.00001099836,0.120000123978,2096.21,-0.00190820576182,0.00190820576182,USD
327,0.703472222222,1.00001645932,0.410000085831,2096.52,0.0147885946542,0.0147885946542,USD
328,0.703472222222,1.00001645932,0.410000085831,13920.44,-0.0011493889561,0.0011493889561,CAD
329,0.704166666667,1.00002813016,0.119999885559,2096.39,-0.00620113623897,0.00620113623897,USD
330,0.704861111111,1.00006806882,1.90000009537,2096.1,-0.0138352177854,0.0138352177854,USD
331,0.705555555556,1.00039636321,6.73000001907,2095.97,-0.00620237885085,0.00620237885085,USD
332,0.70625,1.00016295596,1.97000002861,2096.22,0.0119276516362,0.0119276516362,USD
333,0.7125,1.0000137994,0.149999856949,2094.6,-0.0262579967536,0.0262579967536,USD
334,0.7125,1.0000137994,0.149999856949,13902.94,-0.0344531444428,0.0344531444428,CAD
335,0.713194444444,1.00020969315,0.389999866486,2094.87,0.0128902893154,0.0128902893154,USD
336,0.713888888889,1.00000488323,0.120000123978,2094.4,-0.0224407944996,0.0224407944996,USD
337,0.713888888889,1.00000488323,0.120000123978,13901.65,-0.00704952289836,0.00704952289836,CAD
338,0.715277777778,1.00006781955,0.119999885559,2094.4,0.0186245528913,0.0186245528913,USD
339,0.715972222222,1.00023617659,0.509999990463,2094.72,0.0152788388082,0.0152788388082,USD
340,0.715972222222,1.00023617659,0.509999990463,13901.1,-0.0120853745387,0.0120853745387,CAD
341,0.721527777778,1.00010409205,0.839999914169,2094.37,0.0109830288328,0.0109830288328,USD
342,0.721527777778,1.00010409205,0.839999914169,13905.05,0.032876562536,0.032876562536,CAD
343,0.730555555556,1.00000250829,0.120000123978,2093.52,-0.0128969391264,0.0128969391264,USD
344,0.730555555556,1.00000250829,0.120000123978,13892.75,-0.0148998578395,0.0148998578395,CAD
345,0.744444444444,1.00000524887,0.119999885559,2092.92,-0.0172008485752,0.0172008485752,USD
346,0.748611111111,1.00008391772,0.240000009537,2092.68,0.0272452213316,0.0272452213316,USD
347,0.749305555556,1.00000831848,0.140000104904,2092.4,-0.0133817625693,0.0133817625693,USD
348,0.75,1.0000944252,1.08000016212,2091.79,-0.0291616271232,0.0291616271232,USD
349,0.751388888889,1.00000574472,0.109999895096,2092.32,0.0114718366411,0.0114718366411,USD
350,0.752083333333,1.00001821277,0.119999885559,2092.14,-0.00860363073218,0.00860363073218,USD
351,0.765972222222,1.00004470439,0.259999990463,2092.58,-0.00286727389156,0.00286727389156,USD
352,0.765972222222,1.00004470439,0.259999990463,13867.36,-0.0322339652248,0.0322339652248,CAD
353,0.767361111111,1.00004686999,0.379999876022,2092.28,0.00286776725202,0.00286776725202,USD
354,0.767361111111,1.00004686999,0.379999876022,13866.59,-0.00317309446662,0.00317309446662,CAD
355,0.783333333333,1.00000536914,0.230000019073,2090.05,0.0162702001713,0.0162702001713,USD
356,0.788194444444,1.00004992172,0.110000133514,13854.3,-0.00368116757974,0.00368116757974,CAD
357,0.788194444444,1.00004992172,0.110000133514,2090.35,-0.00861099815821,0.00861099815821,USD
358,0.788888888889,1.0001466051,1.33000016212,2090.72,0.017700385103,0.017700385103,USD
359,0.788888888889,1.0001466051,1.33000016212,13853.7,-0.00433097295307,0.00433097295307,CAD
360,0.790277777778,1.00001315632,0.360000133514,2091.05,-0.00717342961669,0.00717342961669,USD
361,0.790277777778,1.00001315632,0.360000133514,13854.07,7.21810068605e-05,7.21810068605e-05,CAD
362,0.791666666667,1.00002669761,0.590000391006,2092.55,0.0592929790419,0.0592929790419,USD
363,0.793055555556,1.0000259672,0.480000019073,2093.09,0.00334444964694,0.00334444964694,USD
364,0.796527777778,1.0000040818,0.119999885559,2092.55,-0.0200712049891,0.0200712049891,USD
365,0.796527777778,1.0000040818,0.119999885559,13860.85,-0.00894606030655,0.00894606030655,CAD
366,0.807638888889,1.00038530159,1.30999994278,2090.76,0.00669657804864,0.00669657804864,USD
367,0.807638888889,1.00038530159,1.30999994278,13855.96,0.0106824651665,0.0106824651665,CAD
368,0.818055555556,1.00000050912,0.120000123978,2090.33,-0.0138734075481,0.0138734075481,USD
369,0.8375,1.00006442299,0.120000123978,2091.48,0.0,0.0,USD
370,0.8375,1.00006442299,0.120000123978,13881.2,0.0,0.0,CAD
371,0.838194444444,1.00000730809,0.119999885559,2091.48,0.0,0.0,USD
372,0.845833333333,1.00004473366,0.359999895096,13881.2,0.0,0.0,CAD
